dept_cd	audit_user	audit_date	descs
376632	MGR	1/1/2014 00:00:00	MIKRO MAGELANG-PS KRETEK
279232	MGR	1/1/2014 00:00:00	MIKRO MAGELANG-PS KUTOARJO
273732	MGR	1/1/2014 00:00:00	MIKRO MAGELANG-PS MUNTILAN
272032	MGR	1/1/2014 00:00:00	MIKRO MAGELANG-PS REJOWINANGUN
279332	MGR	1/1/2014 00:00:00	MIKRO MAGELANG-PS SALAMAN
277532	MGR	1/1/2014 00:00:00	MIKRO MAGELANG-PS WONOSOBO
219432	MGR	1/1/2014 00:00:00	MIKRO PADEMANGAN JKT                    
271232	MGR	1/1/2014 00:00:00	MIKRO PATI-PS BANGSRI
270932	MGR	1/1/2014 00:00:00	MIKRO PATI-PS JEKULO
273432	MGR	1/1/2014 00:00:00	MIKRO PATI-PS JUWANA
372532	MGR	1/1/2014 00:00:00	MIKRO PATI-PS KARABAN PATI
277332	MGR	1/1/2014 00:00:00	MIKRO PATI-PS LASEM
276532	MGR	1/1/2014 00:00:00	MIKRO PATI-PS PATI
373632	MGR	1/1/2014 00:00:00	MIKRO PATI-PS PIJIDAWE
274132	MGR	1/1/2014 00:00:00	MIKRO PATI-PS REMBANG
370332	MGR	1/1/2014 00:00:00	MIKRO PATI-PS SARANG
279832	MGR	1/1/2014 00:00:00	MIKRO PATI-PS TAYU
370732	MGR	1/1/2014 00:00:00	MIKRO PEKALONGAN-LIMPUNG
373132	MGR	1/1/2014 00:00:00	MIKRO PEKALONGAN-PS BANDAR
277732	MGR	1/1/2014 00:00:00	MIKRO PEKALONGAN-PS BANJARSARI
275732	MGR	1/1/2014 00:00:00	MIKRO PEKALONGAN-PS BATANG
375332	MGR	1/1/2014 00:00:00	MIKRO PEKALONGAN-PS BAWANG
375932	MGR	1/1/2014 00:00:00	MIKRO PEKALONGAN-PS DORO
376532	MGR	1/1/2014 00:00:00	MIKRO PEKALONGAN-PS GROGOLAN
276032	MGR	1/1/2014 00:00:00	MIKRO PEKALONGAN-PS KAJEN
276932	MGR	1/1/2014 00:00:00	MIKRO PEKALONGAN-PS KEDUNGWUNI
272132	MGR	1/1/2014 00:00:00	MIKRO PEKALONGAN-PS WIRADESA
222232	MGR	1/1/2014 00:00:00	MIKRO PELABUHAN RATU                    
373232	MGR	1/1/2014 00:00:00	MIKRO PEMALANG-PS BANJARDOWO
375632	MGR	1/1/2014 00:00:00	MIKRO PEMALANG-PS BOJONG
275832	MGR	1/1/2014 00:00:00	MIKRO PEMALANG-PS COMAL
275332	MGR	1/1/2014 00:00:00	MIKRO PEMALANG-PS PAGI PEMALANG
276632	MGR	1/1/2014 00:00:00	MIKRO PEMALANG-PS PETARUKAN
276732	MGR	1/1/2014 00:00:00	MIKRO PEMALANG-PS RANDUDONGKAL
250732	MGR	1/1/2014 00:00:00	MIKRO PONTIANAK-PS DAHLIA
250232	MGR	1/1/2014 00:00:00	MIKRO PONTIANAK-PS FLAMBOYAN
251032	MGR	1/1/2014 00:00:00	MIKRO PONTIANAK-PS KURAU SINGKAWANG
251332	MGR	1/1/2014 00:00:00	MIKRO PONTIANAK-PS PURING
251532	MGR	1/1/2014 00:00:00	MIKRO PONTIANAK-PS SANGGAU
215432	MGR	1/1/2014 00:00:00	MIKRO PS. RAWASARI
530932	MGR	1/1/2014 00:00:00	MIKRO PSR  EMPANG
265232	MGR	1/1/2014 00:00:00	MIKRO PSR 10 ULU                        
360432	MGR	1/1/2014 00:00:00	MIKRO PSR 16 ILIR II PALEMBANG          
245332	MGR	1/1/2014 00:00:00	MIKRO PSR ABEPURA JAYAPURA
263332	MGR	1/1/2014 00:00:00	MIKRO PSR AEK KANOPAN                   
266632	MGR	1/1/2014 00:00:00	MIKRO PSR AEK NABARA                    
215032	MGR	1/1/2014 00:00:00	MIKRO PSR AGUNG DEPOK                   
530632	MGR	1/1/2014 00:00:00	MIKRO PSR AIKMEL
341832	MGR	1/1/2014 00:00:00	MIKRO PSR AIMAS
364032	MGR	1/1/2014 00:00:00	MIKRO PSR AIR MOLEK INDRAGIRI HULU
562332	MGR	1/1/2014 00:00:00	MIKRO PSR AIR MURING
365932	MGR	1/1/2014 00:00:00	MIKRO PSR AIR TIRIS KAMPAR
264832	MGR	1/1/2014 00:00:00	MIKRO PSR AKSARA                        
337532	MGR	1/1/2014 00:00:00	MIKRO PSR ALAS MATARAM
253932	MGR	1/1/2014 00:00:00	MIKRO PSR AMANDIT KANDANGAN
237532	MGR	1/1/2014 00:00:00	MIKRO PSR AMBULU                        
244032	MGR	1/1/2014 00:00:00	MIKRO PSR AMPANA TOJO UNA UNA           
371232	MGR	1/1/2014 00:00:00	MIKRO PSR AMPEL                         
336832	MGR	1/1/2014 00:00:00	MIKRO PSR AMPENAN MATARAM
363332	MGR	1/1/2014 00:00:00	MIKRO PSR AMPERA MANNA                  
245132	MGR	1/1/2014 00:00:00	MIKRO PSR AMPERA MERAUKE
340232	MGR	1/1/2014 00:00:00	MIKRO PSR AMURANG
268632	MGR	1/1/2014 00:00:00	MIKRO PSR ANGSO DUO JAMBI               
224832	MGR	1/1/2014 00:00:00	MIKRO PSR ANTRI CIMAHI                  
217432	MGR	1/1/2014 00:00:00	MIKRO PSR ANYAR BAHARI JAKUT            
214132	MGR	1/1/2014 00:00:00	MIKRO PSR ANYAR BOGOR                   
213732	MGR	1/1/2014 00:00:00	MIKRO PSR ANYAR TANGERANG               
310432	MGR	1/1/2014 00:00:00	MIKRO PSR ANYER
365732	MGR	1/1/2014 00:00:00	MIKRO PSR ARGAMAKMUR BENGKULU
223532	MGR	1/1/2014 00:00:00	MIKRO PSR ASTANA ANYAR BDG              
338332	MGR	1/1/2014 00:00:00	MIKRO PSR ATAMBUA
262532	MGR	1/1/2014 00:00:00	MIKRO PSR AUR KUNING BUKIT TINGGI       
265032	MGR	1/1/2014 00:00:00	MIKRO PSR AVIARI BATU AJI BATAM         
237732	MGR	1/1/2014 00:00:00	MIKRO PSR BABAT LAMONGAN                
560232	MGR	1/1/2014 00:00:00	MIKRO PSR BABAT TOMAN
236532	MGR	1/1/2014 00:00:00	MIKRO PSR BADUNG                        
362432	MGR	1/1/2014 00:00:00	MIKRO PSR BAGAN BATU                    
339832	MGR	1/1/2014 00:00:00	MIKRO PSR BAJAWA
256132	MGR	1/1/2014 00:00:00	MIKRO PSR BALAI KARANGAN 
210732	MGR	1/1/2014 00:00:00	MIKRO PSR BALARAJA TANGERANG            
360332	MGR	1/1/2014 00:00:00	MIKRO PSR BALIGE TAPANULI UTARA         
334432	MGR	1/1/2014 00:00:00	MIKRO PSR BALONG PONOROGO               
236232	MGR	1/1/2014 00:00:00	MIKRO PSR BALONGPANGGANG                
235932	MGR	1/1/2014 00:00:00	MIKRO PSR BALUNG                        
217932	MGR	1/1/2014 00:00:00	MIKRO PSR BAMBU KUNING                  
362532	MGR	1/1/2014 00:00:00	MIKRO PSR BANDAR BUAT                   
218932	MGR	1/1/2014 00:00:00	MIKRO PSR BANDAR JAYA LAMTENG           
336432	MGR	1/1/2014 00:00:00	MIKRO PSR BANDAR KEDIRI                 
234432	MGR	1/1/2014 00:00:00	MIKRO PSR BANDUNG BLITAR                
341432	MGR	1/1/2014 00:00:00	MIKRO PSR BANGGAI
330632	MGR	1/1/2014 00:00:00	MIKRO PSR BANGIL                        
360532	MGR	1/1/2014 00:00:00	MIKRO PSR BANGKINANG                    
249032	MGR	1/1/2014 00:00:00	MIKRO PSR BANGKIR(BULI)
262932	MGR	1/1/2014 00:00:00	MIKRO PSR BANGKO                        
266732	MGR	1/1/2014 00:00:00	MIKRO PSR BANGKONG BATAM                
331532	MGR	1/1/2014 00:00:00	MIKRO PSR BANGSAL                       
332632	MGR	1/1/2014 00:00:00	MIKRO PSR BANJAR REJO                   
222632	MGR	1/1/2014 00:00:00	MIKRO PSR BANJARAN BDG                  
274732	MGR	1/1/2014 00:00:00	MIKRO PSR BANJARNEGARA                  
243132	MGR	1/1/2014 00:00:00	MIKRO PSR BANTAENG SULSEL               
273532	MGR	1/1/2014 00:00:00	MIKRO PSR BANTUL YOGYA                  
279432	MGR	1/1/2014 00:00:00	MIKRO PSR BANYUMANIK
238332	MGR	1/1/2014 00:00:00	MIKRO PSR BANYUWANGI                    
312032	MGR	1/1/2014 00:00:00	MIKRO PSR BARADATU
247432	MGR	1/1/2014 00:00:00	MIKRO PSR BARRU
224332	MGR	1/1/2014 00:00:00	MIKRO PSR BARU BANJAR                   
213632	MGR	1/1/2014 00:00:00	MIKRO PSR BARU BOGOR                    
233932	MGR	1/1/2014 00:00:00	MIKRO PSR BARU LAWANG                   
223132	MGR	1/1/2014 00:00:00	MIKRO PSR BARU LEMBANG                  
264932	MGR	1/1/2014 00:00:00	MIKRO PSR BARU RANTAU PRAPAT            
369732	MGR	1/1/2014 00:00:00	MIKRO PSR BARU TANJUNG UBAN
265632	MGR	1/1/2014 00:00:00	MIKRO PSR BARU TJ BALAI KARIMUN         
268032	MGR	1/1/2014 00:00:00	MIKRO PSR BARU TJ PINANG                
242032	MGR	1/1/2014 00:00:00	MIKRO PSR BARU WUA WUA KENDARI          
365332	MGR	1/1/2014 00:00:00	MIKRO PSR BASERAH PKNBARU
246332	MGR	1/1/2014 00:00:00	MIKRO PSR BASTIONG TERNATE
363732	MGR	1/1/2014 00:00:00	MIKRO PSR BATANGKUIS DELI SERDANG       
234332	MGR	1/1/2014 00:00:00	MIKRO PSR BATU                          
256632	MGR	1/1/2014 00:00:00	MIKRO PSR BATU
220432	MGR	1/1/2014 00:00:00	MIKRO PSR BATUJAJAR BANDUNG             
561132	MGR	1/1/2014 00:00:00	MIKRO PSR BATUMARTA
372432	MGR	1/1/2014 00:00:00	MIKRO PSR BATURETNO WONOGIRI            
360632	MGR	1/1/2014 00:00:00	MIKRO PSR BATUSANGKAR                   
254032	MGR	1/1/2014 00:00:00	MIKRO PSR BAUNTUNG BANJARBARU
265332	MGR	1/1/2014 00:00:00	MIKRO PSR BAWAH PKB                     
560132	MGR	1/1/2014 00:00:00	MIKRO PSR BAYUNG LENCIR
278732	MGR	1/1/2014 00:00:00	MIKRO PSR BEKONANG SUKOHARJO            
365132	MGR	1/1/2014 00:00:00	MIKRO PSR BELILAS PKNBARU
244732	MGR	1/1/2014 00:00:00	MIKRO PSR BELOPA PALOPO
364332	MGR	1/1/2014 00:00:00	MIKRO PSR BENGKALIS BENGKALIS
253432	MGR	1/1/2014 00:00:00	MIKRO PSR BENGKAYANG
341232	MGR	1/1/2014 00:00:00	MIKRO PSR BENTENG
364832	MGR	1/1/2014 00:00:00	MIKRO PSR BERASTAGI MDN
333832	MGR	1/1/2014 00:00:00	MIKRO PSR BERBEK                        
256532	MGR	1/1/2014 00:00:00	MIKRO PSR BERINGIN
240332	MGR	1/1/2014 00:00:00	MIKRO PSR BERSEHATI MANADO              
337032	MGR	1/1/2014 00:00:00	MIKRO PSR BERTAIS MATARAM
237932	MGR	1/1/2014 00:00:00	MIKRO PSR BESAR BLITAR                  
237032	MGR	1/1/2014 00:00:00	MIKRO PSR BESAR MADIUN                  
233832	MGR	1/1/2014 00:00:00	MIKRO PSR BESAR MALANG                  
252032	MGR	1/1/2014 00:00:00	MIKRO PSR BESAR PALANGKARAYA
237432	MGR	1/1/2014 00:00:00	MIKRO PSR BESAR TANJUNG                 
331032	MGR	1/1/2014 00:00:00	MIKRO PSR BESAR TULUNGAGUNG             
331732	MGR	1/1/2014 00:00:00	MIKRO PSR BESUKI                        
341532	MGR	1/1/2014 00:00:00	MIKRO PSR BETELAME
230232	MGR	1/1/2014 00:00:00	MIKRO PSR BETRO SIDOARJO                
264332	MGR	1/1/2014 00:00:00	MIKRO PSR BETUNG SUMSEL                 
245432	MGR	1/1/2014 00:00:00	MIKRO PSR BIAK JAYAPURA
337732	MGR	1/1/2014 00:00:00	MIKRO PSR BIMA
340432	MGR	1/1/2014 00:00:00	MIKRO PSR BINAMU JENEPONTO
264432	MGR	1/1/2014 00:00:00	MIKRO PSR BINJAI                        
213232	MGR	1/1/2014 00:00:00	MIKRO PSR BINTARA BEKASI                
311432	MGR	1/1/2014 00:00:00	MIKRO PSR BINTARO
342432	MGR	1/1/2014 00:00:00	MIKRO PSR BINTUNI
268832	MGR	1/1/2014 00:00:00	MIKRO PSR BIREUEN                       
368132	MGR	1/1/2014 00:00:00	MIKRO PSR BLANG PIDIE
232132	MGR	1/1/2014 00:00:00	MIKRO PSR BLAURAN                       
213132	MGR	1/1/2014 00:00:00	MIKRO PSR BNT GEBANG BEKASI             
343132	MGR	1/1/2014 00:00:00	MIKRO PSR BOEPINANG
236332	MGR	1/1/2014 00:00:00	MIKRO PSR BOERNO                        
336132	MGR	1/1/2014 00:00:00	MIKRO PSR BOGO KEDIRI                   
239932	MGR	1/1/2014 00:00:00	MIKRO PSR BOJONEGORO                    
249632	MGR	1/1/2014 00:00:00	MIKRO PSR BOMBANA
239732	MGR	1/1/2014 00:00:00	MIKRO PSR BONDOWOSO                     
249232	MGR	1/1/2014 00:00:00	MIKRO PSR BONE BONE
244332	MGR	1/1/2014 00:00:00	MIKRO PSR BONE SULSEL                   
340532	MGR	1/1/2014 00:00:00	MIKRO PSR BONTO BAHARI BULUKUMBA
230332	MGR	1/1/2014 00:00:00	MIKRO PSR BRATANG SURABAYA              
218432	MGR	1/1/2014 00:00:00	MIKRO PSR BUKIT KEMUNING LAMPUT         
561432	MGR	1/1/2014 00:00:00	MIKRO PSR BUKIT SUBUR
243932	MGR	1/1/2014 00:00:00	MIKRO PSR BUMI HARAPAN TOLI TOLI        
248332	MGR	1/1/2014 00:00:00	MIKRO PSR BUNTA
256432	MGR	1/1/2014 00:00:00	MIKRO PSR BUNTOK
333232	MGR	1/1/2014 00:00:00	MIKRO PSR BUNUL                         
247932	MGR	1/1/2014 00:00:00	MIKRO PSR BUOL
336932	MGR	1/1/2014 00:00:00	MIKRO PSR CAKRANEGARA MATARAM
215932	MGR	1/1/2014 00:00:00	MIKRO PSR CAKUNG JAKTIM                 
331432	MGR	1/1/2014 00:00:00	MIKRO PSR CAMPURDARAT                   
372732	MGR	1/1/2014 00:00:00	MIKRO PSR CANDIREJO                     
237332	MGR	1/1/2014 00:00:00	MIKRO PSR CARUBAN                       
215332	MGR	1/1/2014 00:00:00	MIKRO PSR CENGKARENG                    
312832	MGR	1/1/2014 00:00:00	MIKRO PSR CIAWI
221932	MGR	1/1/2014 00:00:00	MIKRO PSR CIAWI GEBANG KUNINGAN         
223632	MGR	1/1/2014 00:00:00	MIKRO PSR CIBADAK SUKABUMI              
310732	MGR	1/1/2014 00:00:00	MIKRO PSR CIBALIUNG
214532	MGR	1/1/2014 00:00:00	MIKRO PSR CIBINONG                      
211732	MGR	1/1/2014 00:00:00	MIKRO PSR CIBITUNG BEKASI               
216732	MGR	1/1/2014 00:00:00	MIKRO PSR CIBUBUR JAKSEL                
225332	MGR	1/1/2014 00:00:00	MIKRO PSR CICADAS                       
223432	MGR	1/1/2014 00:00:00	MIKRO PSR CICURUG                       
221732	MGR	1/1/2014 00:00:00	MIKRO PSR CIGASONG MAJALENGKA           
224732	MGR	1/1/2014 00:00:00	MIKRO PSR CIHAURGEULIS                  
224932	MGR	1/1/2014 00:00:00	MIKRO PSR CIJERAH                       
225432	MGR	1/1/2014 00:00:00	MIKRO PSR CIKAJANG                      
368732	MGR	1/1/2014 00:00:00	MIKRO PSR CIKAMPAK
210932	MGR	1/1/2014 00:00:00	MIKRO PSR CIKAMPEK                      
219532	MGR	1/1/2014 00:00:00	MIKRO PSR CIKARANG                      
227532	MGR	1/1/2014 00:00:00	MIKRO PSR CIKIJING
212632	MGR	1/1/2014 00:00:00	MIKRO PSR CIKUPA TANGERANG              
223032	MGR	1/1/2014 00:00:00	MIKRO PSR CIKURUBUK TASIKMALAYA         
211832	MGR	1/1/2014 00:00:00	MIKRO PSR CILAMAYA CIKAMPEK KRW         
215632	MGR	1/1/2014 00:00:00	MIKRO PSR CILEDUG                       
221532	MGR	1/1/2014 00:00:00	MIKRO PSR CILEDUG CIREBON               
216532	MGR	1/1/2014 00:00:00	MIKRO PSR CILEGON KODYA CILEGON         
210632	MGR	1/1/2014 00:00:00	MIKRO PSR CILEUNGSI BOGOR               
226932	MGR	1/1/2014 00:00:00	MIKRO PSR CIMINDI
223932	MGR	1/1/2014 00:00:00	MIKRO PSR CIPANAS                       
219332	MGR	1/1/2014 00:00:00	MIKRO PSR CIPULIR JKT                   
213332	MGR	1/1/2014 00:00:00	MIKRO PSR CIPUTAT TANGERANG             
210432	MGR	1/1/2014 00:00:00	MIKRO PSR CIRACAS JAKTIM                
223732	MGR	1/1/2014 00:00:00	MIKRO PSR CIRANJANG                     
225932	MGR	1/1/2014 00:00:00	MIKRO PSR CIROYOM KODYA BANDUNG         
311532	MGR	1/1/2014 00:00:00	MIKRO PSR CIRUAS
225132	MGR	1/1/2014 00:00:00	MIKRO PSR CISAAT                        
215532	MGR	1/1/2014 00:00:00	MIKRO PSR CITAYAM                       
212132	MGR	1/1/2014 00:00:00	MIKRO PSR CITEUREP BOGOR                
223232	MGR	1/1/2014 00:00:00	MIKRO PSR CIWIDEY BDG                   
376432	MGR	1/1/2014 00:00:00	MIKRO PSR CONDONG CATUR SLEMAN          
226632	MGR	1/1/2014 00:00:00	MIKRO PSR CONGGEANG
216432	MGR	1/1/2014 00:00:00	MIKRO PSR CURUG                         
269632	MGR	1/1/2014 00:00:00	MIKRO PSR CURUP REJANG LEBONG           
226332	MGR	1/1/2014 00:00:00	MIKRO PSR DAERAH (PSR BR) INDRAMAYU     
233432	MGR	1/1/2014 00:00:00	MIKRO PSR DAMPIT                        
312632	MGR	1/1/2014 00:00:00	MIKRO PSR DAYA MURNI
226232	MGR	1/1/2014 00:00:00	MIKRO PSR DAYEUHKOLOT BDG               
271632	MGR	1/1/2014 00:00:00	MIKRO PSR DELANGGU KLATEN               
268732	MGR	1/1/2014 00:00:00	MIKRO PSR DELI TUA DELI SERDANG         
230632	MGR	1/1/2014 00:00:00	MIKRO PSR DINOYO MALANG                 
247132	MGR	1/1/2014 00:00:00	MIKRO PSR DOBO MALUKU
367632	MGR	1/1/2014 00:00:00	MIKRO PSR DOLOK SANGGUL
339732	MGR	1/1/2014 00:00:00	MIKRO PSR DOMPU
336532	MGR	1/1/2014 00:00:00	MIKRO PSR DURENAN                       
337832	MGR	1/1/2014 00:00:00	MIKRO PSR ENDE
210332	MGR	1/1/2014 00:00:00	MIKRO PSR ENJO JAKTIM                   
247532	MGR	1/1/2014 00:00:00	MIKRO PSR ENREKANG
342132	MGR	1/1/2014 00:00:00	MIKRO PSR FAK FAK
366032	MGR	1/1/2014 00:00:00	MIKRO PSR FLAMBOYAN KAMPAR
249132	MGR	1/1/2014 00:00:00	MIKRO PSR FOGI
246232	MGR	1/1/2014 00:00:00	MIKRO PSR GAMALAMA TERNATE
370632	MGR	1/1/2014 00:00:00	MIKRO PSR GAMPING SLEMAN                
561532	MGR	1/1/2014 00:00:00	MIKRO PSR GAPURA SUCI
254432	MGR	1/1/2014 00:00:00	MIKRO PSR GAYAM TANJUNG REDEP
235732	MGR	1/1/2014 00:00:00	MIKRO PSR GEDANGAN                      
271932	MGR	1/1/2014 00:00:00	MIKRO PSR GEMOLONG SRAGEN JATENG        
231732	MGR	1/1/2014 00:00:00	MIKRO PSR GENTENG JATIM                 
377832	MGR	1/1/2014 00:00:00	MIKRO PSR GENUK
337232	MGR	1/1/2014 00:00:00	MIKRO PSR GERUNG MATARAM
262832	MGR	1/1/2014 00:00:00	MIKRO PSR GIRI KENCANA BENGKULU         
333032	MGR	1/1/2014 00:00:00	MIKRO PSR GIRINGGING                    
272732	MGR	1/1/2014 00:00:00	MIKRO PSR GODEAN YOGYAKARTA             
233232	MGR	1/1/2014 00:00:00	MIKRO PSR GONDANG LEGI                  
278532	MGR	1/1/2014 00:00:00	MIKRO PSR GONDANG SRAGEN                
231632	MGR	1/1/2014 00:00:00	MIKRO PSR GORANG GARENG MGT             
237832	MGR	1/1/2014 00:00:00	MIKRO PSR GRESIK                        
363532	MGR	1/1/2014 00:00:00	MIKRO PSR GUMAWANG BELITANG             
222932	MGR	1/1/2014 00:00:00	MIKRO PSR GUNTUR CIAWITALI GARUT        
369932	MGR	1/1/2014 00:00:00	MIKRO PSR GUNUNG RAYA
367532	MGR	1/1/2014 00:00:00	MIKRO PSR GUNUNG SITOLI
360932	MGR	1/1/2014 00:00:00	MIKRO PSR GUNUNG TUA SUMUT              
233532	MGR	1/1/2014 00:00:00	MIKRO PSR GURAH                         
266432	MGR	1/1/2014 00:00:00	MIKRO PSR GURAME TEBING TINGGI          
254332	MGR	1/1/2014 00:00:00	MIKRO PSR GUSHER TARAKAN
245532	MGR	1/1/2014 00:00:00	MIKRO PSR HAMADI JAYAPURA
310132	MGR	1/1/2014 00:00:00	MIKRO PSR HARAPAN INDAH
261332	MGR	1/1/2014 00:00:00	MIKRO PSR HELVETIA MEDAN                
561832	MGR	1/1/2014 00:00:00	MIKRO PSR HITAM ULU
262032	MGR	1/1/2014 00:00:00	MIKRO PSR HORAS                         
261132	MGR	1/1/2014 00:00:00	MIKRO PSR ILIR PALEMBANG                
255532	MGR	1/1/2014 00:00:00	MIKRO PSR INDRA KENCANA
362232	MGR	1/1/2014 00:00:00	MIKRO PSR INDRAPURA                     
224632	MGR	1/1/2014 00:00:00	MIKRO PSR INDUK CARINGIN                
222532	MGR	1/1/2014 00:00:00	MIKRO PSR INDUK CIANJUR                 
263832	MGR	1/1/2014 00:00:00	MIKRO PSR INDUK JODOH                   
218032	MGR	1/1/2014 00:00:00	MIKRO PSR INDUK KR JATI                 
268132	MGR	1/1/2014 00:00:00	MIKRO PSR INPRES LBK LINGGAU            
224032	MGR	1/1/2014 00:00:00	MIKRO PSR INPRES PAMANUKAN              
242932	MGR	1/1/2014 00:00:00	MIKRO PSR INPRES PARIGI                 
263932	MGR	1/1/2014 00:00:00	MIKRO PSR INPRES TALANG BANJAR JAMBI    
360732	MGR	1/1/2014 00:00:00	MIKRO PSR IPUH MUKO MUKO                
560332	MGR	1/1/2014 00:00:00	MIKRO PSR JAHE
248832	MGR	1/1/2014 00:00:00	MIKRO PSR JAILOLO
238432	MGR	1/1/2014 00:00:00	MIKRO PSR JAJAG JEMBER                  
226832	MGR	1/1/2014 00:00:00	MIKRO PSR JATAYU
215732	MGR	1/1/2014 00:00:00	MIKRO PSR JATIASIH                      
217832	MGR	1/1/2014 00:00:00	MIKRO PSR JATINEGARA                    
371032	MGR	1/1/2014 00:00:00	MIKRO PSR JATINOM                       
232932	MGR	1/1/2014 00:00:00	MIKRO PSR JATIROGO TUBAN                
372332	MGR	1/1/2014 00:00:00	MIKRO PSR JATISRONO WONOGIRI            
361132	MGR	1/1/2014 00:00:00	MIKRO PSR JEBUS                         
217232	MGR	1/1/2014 00:00:00	MIKRO PSR JEMBATAN DUA JAKBAR           
338632	MGR	1/1/2014 00:00:00	MIKRO PSR JOGOROGO
210832	MGR	1/1/2014 00:00:00	MIKRO PSR JOHAR KARAWANG
238632	MGR	1/1/2014 00:00:00	MIKRO PSR JOMBANG                       
216332	MGR	1/1/2014 00:00:00	MIKRO PSR JONGGOL                       
278632	MGR	1/1/2014 00:00:00	MIKRO PSR JONGKE SOLO                   
335732	MGR	1/1/2014 00:00:00	MIKRO PSR JOYO                          
220232	MGR	1/1/2014 00:00:00	MIKRO PSR JTBRG INDRAMAYU               
362932	MGR	1/1/2014 00:00:00	MIKRO PSR KABAN JAHE                    
224432	MGR	1/1/2014 00:00:00	MIKRO PSR KADIPATEN MAJALENGKA          
276432	MGR	1/1/2014 00:00:00	MIKRO PSR KADIPOLO SOLO                 
254932	MGR	1/1/2014 00:00:00	MIKRO PSR KAHAYAN
342332	MGR	1/1/2014 00:00:00	MIKRO PSR KAIMANA
336232	MGR	1/1/2014 00:00:00	MIKRO PSR KALANGBRET                    
311232	MGR	1/1/2014 00:00:00	MIKRO PSR KALI DERES
216232	MGR	1/1/2014 00:00:00	MIKRO PSR KALIANDA                      
220932	MGR	1/1/2014 00:00:00	MIKRO PSR KALIJATI SUBANG               
256932	MGR	1/1/2014 00:00:00	MIKRO PSR KALINDO
239632	MGR	1/1/2014 00:00:00	MIKRO PSR KALISAT                       
562632	MGR	1/1/2014 00:00:00	MIKRO PSR KAMBANG
333632	MGR	1/1/2014 00:00:00	MIKRO PSR KAMPAK TRENGGALEK             
230932	MGR	1/1/2014 00:00:00	MIKRO PSR KANDANGAN JATIM               
252132	MGR	1/1/2014 00:00:00	MIKRO PSR KANDILO BALIKPAPAN
364232	MGR	1/1/2014 00:00:00	MIKRO PSR KANDIS SIAK
311332	MGR	1/1/2014 00:00:00	MIKRO PSR KANGKUNG
254732	MGR	1/1/2014 00:00:00	MIKRO PSR KAPUAS BESAR
371832	MGR	1/1/2014 00:00:00	MIKRO PSR KARANG KOBAR BJN              
227832	MGR	1/1/2014 00:00:00	MIKRO PSR KARANG NUNGGAL
232732	MGR	1/1/2014 00:00:00	MIKRO PSR KARANGASEM                    
273932	MGR	1/1/2014 00:00:00	MIKRO PSR KARTASURA SOLO                
242632	MGR	1/1/2014 00:00:00	MIKRO PSR KARYA NUGRAHA BAU BAU         
561032	MGR	1/1/2014 00:00:00	MIKRO PSR KAUR BINTUHAN
361032	MGR	1/1/2014 00:00:00	MIKRO PSR KAYU AGUNG                    
369832	MGR	1/1/2014 00:00:00	MIKRO PSR KAYU ARO
334932	MGR	1/1/2014 00:00:00	MIKRO PSR KBN AGUNG PASURUAN            
214432	MGR	1/1/2014 00:00:00	MIKRO PSR KEBAYORAN LAMA                
211232	MGR	1/1/2014 00:00:00	MIKRO PSR KEBON JATI JAKPUS             
272332	MGR	1/1/2014 00:00:00	MIKRO PSR KEBUMEN JATENG                
255132	MGR	1/1/2014 00:00:00	MIKRO PSR KEDONDONG
338232	MGR	1/1/2014 00:00:00	MIKRO PSR KEFAMENANU
311832	MGR	1/1/2014 00:00:00	MIKRO PSR KELAPA GADING
378232	MGR	1/1/2014 00:00:00	MIKRO PSR KELET
254232	MGR	1/1/2014 00:00:00	MIKRO PSR KEMAKMURAN KOTABARU
231832	MGR	1/1/2014 00:00:00	MIKRO PSR KEMBANG                       
378032	MGR	1/1/2014 00:00:00	MIKRO PSR KEMBANGSARI
212232	MGR	1/1/2014 00:00:00	MIKRO PSR KEMIRI DEPOK                  
237632	MGR	1/1/2014 00:00:00	MIKRO PSR KENCONG                       
261232	MGR	1/1/2014 00:00:00	MIKRO PSR KENTEN PALEMBANG              
268432	MGR	1/1/2014 00:00:00	MIKRO PSR KEPAHIANG                     
234232	MGR	1/1/2014 00:00:00	MIKRO PSR KEPANJEN                      
220132	MGR	1/1/2014 00:00:00	MIKRO PSR KEPU KUNINGAN                 
235032	MGR	1/1/2014 00:00:00	MIKRO PSR KERENENG                      
263532	MGR	1/1/2014 00:00:00	MIKRO PSR KERINCI PELALAWAN             
256332	MGR	1/1/2014 00:00:00	MIKRO PSR KERTAK HANYAR
330432	MGR	1/1/2014 00:00:00	MIKRO PSR KERTOSONO                     
253232	MGR	1/1/2014 00:00:00	MIKRO PSR KETAPANG
267232	MGR	1/1/2014 00:00:00	MIKRO PSR KIJANG                        
562832	MGR	1/1/2014 00:00:00	MIKRO PSR KINALI
262232	MGR	1/1/2014 00:00:00	MIKRO PSR KISARAN                       
370832	MGR	1/1/2014 00:00:00	MIKRO PSR KLATEN KOTA                   
213432	MGR	1/1/2014 00:00:00	MIKRO PSR KLENDER JKT                   
236632	MGR	1/1/2014 00:00:00	MIKRO PSR KLUNGKUNG                     
263132	MGR	1/1/2014 00:00:00	MIKRO PSR KM 12 PALEMBANG               
263432	MGR	1/1/2014 00:00:00	MIKRO PSR KM 5 (PAL 5)                  
